# Summary generated on 2022-03-16 17:49:26.628043 UTC
 #  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating
 #      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations
 # ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20220305044916_cVaEU; 2459643.700888856314; 2022-03-05 04:49:16.797186;    -1;  ...; 344.285942; 239.749632; 302.00501;  0.0317;  +2.84081;  0.1436; 304.95065;  0.0402; +22.47942;  0.1423;  50.32958;  0.0277; 345.17134;  0.1011; +27.86057;  0.1575;  41.17704;  0.0219;    9.493655;  0.1982;   0.978117;  0.0004;  88.326919;  0.1773;  53.218981;   0.3374; 344.286676;   0.0000;  37.505657;  0.3374;  53.186320;  0.3289;   0.207752;  0.0023; 126.779067;  0.3374;   1.175439;  0.0330;   18.779558;  0.3952;   0.033694;  0.0010;  29.251679;  0.9337;   0.564593;  0.0094; 301.87591;  0.0313;  +3.65138;  0.1417; 110.11341;  0.0850;  20.03540;  0.1218;  51.80045;  0.0271;  50.73789;  0.0486;    51.091820;  0.0005;     4.509422;  0.0003; 111.0303;    0.05;    51.204442;  0.0002;     4.015387;  0.0003;  97.5208;    0.02;     0.77;  -0.60; 100.5793; 0.774; 1.18e-04; 42.74;        23.30;   True;   True;    3; BE0005,BE0008,BE000C
20220305045001_HTots; 2459643.701411309186; 2022-03-05 04:50:01.937114;    -1;  ...; 344.286466; 158.429261; 167.54912;  0.7573;  +5.91968;  0.1843; 166.24380;  0.7253;  +0.53435;  0.2742;  18.49853;  0.0142; 105.83629;  0.2047;  +0.28530;  0.1461;  34.50996;  0.1989;    1.483455;  0.0366;   0.594609;  0.0043;   0.334191;  0.1031; 273.023128;  98.1289; 344.452922;  98.0787; 257.476050;  1.4932;  -0.333726;  0.1710;   0.601379;  0.0080; 266.809603;  1.4932; 332.161481;  1.1873;    2.365531;  0.0652;   0.545498;  0.0186;   1.806809;  0.0680;   4.366714;  0.0743; 168.18049;  0.7118;  +8.67398;  0.1690; 163.96867;  1.1410;  52.67864;  0.2356;  21.63575;  0.0122;  20.44131;  0.0446;    45.030667;  0.0001;   -76.999705;  0.0005;  81.9712;    0.02;    45.066126;  0.0001;   -77.014163;  0.0006;  76.5293;    0.01;     0.34;  +0.04;  79.7795; 0.403; 1.68e-04; 61.07;        37.87;   True;   True;    2; CA000N,CA001C
20220305045012_H18KN; 2459643.701536058914; 2022-03-05 04:50:12.715490;   749;  NMV; 344.286591; 237.596336; 196.66397;  0.1911;  -1.66128;  0.2737; 195.99622;  0.2786;  +5.01472;  0.1855;  42.41228;  0.3473; 151.84792;  0.2786;  +5.81978;  0.1981;  36.55485;  0.3677;    1.959491;  0.1470;   0.978524;  0.0013;  25.315296;  0.9553; 339.410698;   0.5161; 344.291331;   0.0002; 323.702029;  0.5162;  -8.648513;  0.4635;   0.042082;  0.0016; 200.584762;  0.5162; 348.712514;  1.0122;    3.876900;  0.2935;   0.359327;  0.0309;   2.742935;  0.3269;   2.884605;  0.1607; 197.76354;  0.1974;  -0.75914;  0.2604; 226.35364;  0.3238;  27.73230;  0.1508;  43.65473;  0.3362;  42.52223;  0.1628;    51.715051;  0.0001;     2.122556;  0.0010;  94.6646;    0.05;    51.813859;  0.0001;     2.289885;  0.0007;  86.1865;    0.04;     0.44;  -0.87;  92.3552; 0.272; 1.18e-04; 27.27;        37.95;   True;   True;    4; BE0005,BE0008,NL0001,NL0002
20220305045043_xA8Nd; 2459643.701895349193; 2022-03-05 04:50:43.758170;    -1;  ...; 344.286951; 241.587620; 259.46979;  0.1085; +28.77987;  0.1329; 255.03166;  0.1596; +51.67184;  0.1299;  49.77234;  0.3078; 299.53702;  6.2791; +88.28268;  0.3558;  39.06186;  0.1795;    3.370999;  0.2162;   0.705956;  0.0158;  91.209212;  0.4003; 177.055661;   0.3007; 344.287637;   0.0000; 161.343298;  0.3007;   2.943683;  0.3005;   0.991221;  0.0001;   2.942391;  0.3007;   0.359329;  0.0426;    5.750777;  0.4325;   0.159245;  0.0123;   6.189257;  0.6243;   1.519777;  0.0910; 259.89346;  0.1073; +28.97698;  0.1339; 139.91633;  0.2156;  64.74018;  0.1357;  51.07659;  0.3005;  50.50562;  0.2327;    50.105102;  0.0004;     5.983865;  0.0003; 110.7845;    0.05;    50.159409;  0.0003;     5.912717;  0.0004;  93.8033;    0.03;     0.36;  +1.16; 100.2130; 0.623; 1.09e-05; 55.95;        25.98;   True;   True;    2; BE0004,BE0007
20220305045236_EdjsC; 2459643.703200849239; 2022-03-05 04:52:36.553374;    -1;  ...; 344.288260; 239.776614; 178.78535;  0.0299;  +5.85473;  0.0741; 176.55217;  0.0496;  +4.88769;  0.0628;  31.26393;  0.0394; 126.31464;  0.0225;  +4.00162;  0.0520;  38.16157;  0.0451;    2.666565;  0.0265;   0.876879;  0.0011;   6.483731;  0.0867; 295.568056;   0.1195; 344.306050;   0.0002; 279.874106;  0.1197;  -5.846466;  0.0828;   0.328310;  0.0005; 244.414736;  0.1197; 350.806778;  0.1523;    5.004820;  0.0526;   0.226348;  0.0035;   4.354406;  0.0644;   2.635466;  0.0196; 180.65331;  0.0317;  +7.52185;  0.0685; 249.93106;  0.0647;  25.05607;  0.0459;  32.92078;  0.0371;  32.97108;  0.0636;    50.711338;  0.0002;     3.716213;  0.0006; 102.7883;    0.04;    50.828910;  0.0001;     4.229629;  0.0002;  84.6648;    0.02;     1.36;  +0.62;  91.0140; 0.650; 1.70e-04; 42.67;        35.62;   True;   True;    3; BE0005,BE0008,BE000C
20220305045427_LRHxV; 2459643.704479423817; 2022-03-05 04:54:27.022218;    -1;  ...; 344.289541; 165.950634; 153.70818;  1.1449; +39.50538;  0.5564; 140.67996;  1.1607; +26.59804;  0.1807;  15.96717;  0.3460;  93.77444;  0.6690; +10.67258;  0.1766;  38.59841;  0.0619;    2.965888;  0.0469;   0.709136;  0.0058;  11.304404;  0.2374; 226.662978;   1.4341; 344.293825;   0.0001; 210.956802;  1.4340;  -8.196717;  0.3678;   0.862669;  0.0083; 313.332089;  1.4340; 353.836089;  0.1987;    5.069107;  0.0961;   0.192962;  0.0046;   5.107787;  0.1208;   2.798592;  0.0284; 156.39505;  0.9988; +39.77415;  0.5403; 256.34431;  6.5499;  82.45540;  0.4439;  19.40397;  0.2880;  18.58182;  0.1506;    41.959234;  0.0004;   -70.585880;  0.0006;  90.1562;    0.07;    41.961315;  0.0004;   -70.574450;  0.0005;  82.6647;    0.05;     0.40;  +1.42;  86.8587; 0.440; 6.92e-05; 80.40;        59.48;   True;   True;    2; US001N,US002A
20220305045520_S8OOf; 2459643.705100692343; 2022-03-05 04:55:20.699818;    -1;  ...; 344.290164; 237.589084; 257.20123;  1.0533;  +3.02236;  0.2999; 255.77237;  1.1263; +25.83016;  0.3985;  66.60210;  0.7864; 258.08194;  2.3054; +44.09175;  0.3729;  41.70422;  0.8689;   17.832967;  3.7657;   0.944515;  0.0770; 135.845458;  0.3583; 174.396151;   3.9655; 344.288841;   0.0000; 158.684992;  3.9655;   3.900411;  2.7408;   0.989465;  0.0017;   5.601072;  3.9655;   0.052578;  0.5359;   34.676470;  7.5314;   0.013088;  0.0539;  75.307121; 18.0208;  -0.580647;  0.4226; 257.61493;  1.0448;  +3.34339;  0.2927; 153.68325;  1.3480;  39.54584;  0.1925;  67.62205;  0.7751;  66.52847;  0.6804;    50.911934;  0.0008;     0.825385;  0.0042; 106.0335;    0.15;    51.041792;  0.0004;     0.723452;  0.0030;  92.5500;    0.07;     0.32;  -1.59; 101.6212; 0.327; 8.45e-05; 46.35;       139.00;   True;   True;    5; BE000C,NL0002,UK002C,UK003S,UK0048
20220305045556_TTR6D; 2459643.705512287095; 2022-03-05 04:55:56.261605;    -1;  ...; 344.290576; 232.252817; 238.44355;  0.6780;  +1.99200;  0.3251; 235.72777;  0.7829; +21.75393;  0.1889;  62.74523;  0.0659; 218.57484;  1.4379; +36.83641;  0.2061;  38.78695;  0.1910;    3.117575;  0.1990;   0.762736;  0.0159; 137.305641;  0.6202; 245.629466;   1.6318; 344.289078;   0.0000; 229.918544;  1.6318; -38.145967;  1.0173;   0.739688;  0.0146; 294.367705;  1.6317; 352.961101;  0.5274;    5.495462;  0.4112;   0.179052;  0.0135;   5.504603;  0.5554;   0.933558;  0.0768; 238.94732;  0.6740;  +2.33480;  0.3215; 171.26304;  0.8560;  39.93085;  0.3622;  63.75201;  0.0649;  60.70581;  0.2204;    52.090630;  0.0002;    -4.656613;  0.0010; 110.2359;    0.04;    52.187047;  0.0003;    -4.680789;  0.0020; 101.0153;    0.05;     0.24;  -0.45; 105.6409; 0.498; 2.40e-05; 19.46;        51.83;   True;   True;    2; UK003F,UK005S
20220305045848_Oik1W; 2459643.707508245017; 2022-03-05 04:58:48.712370;    -1;  ...; 344.292578; 164.318727; 237.19753;  0.1930; +41.04129;  0.0366; 218.10963;  0.2685; +58.71452;  0.0568;  39.27534;  0.0033; 114.82673;  0.1679; +61.97425;  0.1272;  38.02228;  0.0285;    2.584441;  0.0159;   0.661518;  0.0026;  67.974405;  0.0642; 225.273982;   0.2641; 344.292360;   0.0000; 209.566341;  0.2641; -41.195214;  0.2131;   0.874786;  0.0015; 314.724800;  0.2641; 352.460422;  0.0624;    4.294096;  0.0328;   0.237222;  0.0023;   4.154805;  0.0380;   2.410069;  0.0115; 236.43534;  0.1889; +41.25080;  0.0350;  69.05279;  0.0967;  39.99159;  0.1267;  41.04172;  0.0032;  40.04689;  0.0069;    47.615738;  0.0003;   -73.324763;  0.0003; 101.6037;    0.03;    47.555253;  0.0001;   -73.557188;  0.0001;  85.7113;    0.01;     0.65;  -0.31;  88.7796; 0.807; 1.25e-04; 73.67;        48.69;   True;   True;    2; CA000C,CA000D
20220305045902_qGBER; 2459643.707662261557; 2022-03-05 04:59:02.019399;    -1;  ...; 344.292731; 240.556010; 199.80969;  0.5270; +10.06533;  0.4323; 194.32977;  0.6763; +17.04204;  0.1957;  43.88070;  0.4284; 150.15515;  0.1772; +19.16024;  0.0876;  39.18081;  0.6641;    3.494632;  2.6583;   0.960007;  0.0080;  54.890304;  0.2240; 318.931118;   1.6489; 344.294797;   0.0000; 303.225915;  1.6489; -32.509029;  1.0721;   0.139760;  0.0063; 221.066504;  1.6489; 354.875970;  1.2918;    6.849504;  5.3107;   0.150870;  0.0379;   6.532852; 11.1940;   1.753122;  0.3064; 200.83930;  0.5348; +10.72654;  0.4163; 233.39507;  0.8408;  38.54865;  0.0829;  45.07492;  0.4157;  42.93110;  0.2363;    50.643709;  0.0005;     2.870506;  0.0016;  99.4258;    0.07;    50.744961;  0.0009;     3.085709;  0.0023;  84.1722;    0.09;     0.56;  -1.13;  93.9014; 0.362; 1.92e-04; 46.00;        21.94;   True;   True;    2; BE0005,UK002C
20220305050054_PGvu3; 2459643.708963355049; 2022-03-05 05:00:54.433876;    -1;  ...; 344.294036; 236.890323; 295.59891;  0.0380;  -3.82710;  0.0513; 296.83536;  0.0355; +17.25769;  0.0540;  54.50024;  0.0054; 331.16635;  0.0406; +23.84719;  0.0758;  39.98998;  0.0154;    4.674304;  0.0298;   0.960008;  0.0003; 117.193774;  0.0979;  48.938915;   0.1339; 344.293646;   0.0000;  33.232561;  0.1339;  42.118490;  0.1409;   0.186934;  0.0009; 131.058892;  0.1339;   3.418951;  0.0345;    9.161674;  0.0595;   0.097528;  0.0010;  10.105924;  0.0961;   0.870862;  0.0067; 295.56806;  0.0374;  -3.02824;  0.0502; 117.43026;  0.0319;  16.02926;  0.0549;  55.86562;  0.0052;  55.05254;  0.0153;    52.260425;  0.0001;    -1.330706;  0.0001; 109.5549;    0.03;    52.412625;  0.0001;    -1.814439;  0.0000;  98.8777;    0.02;     0.79;  +0.43; 104.1752; 0.504; 3.77e-05; 87.66;        50.45;   True;   True;    5; UK0027,UK003G,UK003T,UK003U,UK003X
20220305050320_zZPUy; 2459643.710655821953; 2022-03-05 05:03:20.663017;    -1;  ...; 344.295732; 164.264238; 212.23083;  0.0649;  -5.10943;  0.2362; 211.81997;  0.1150;  +7.44534;  0.2168;  59.50630;  0.0453; 183.17600;  0.1363; +10.48639;  0.2885;  42.36308;  0.1055; -156.120309; 33.3999;   1.000856;  0.0014; 150.233803;  0.8273; 316.866239;   0.3079; 344.293177;   0.0001; 301.159416;  0.3079; -19.842330;  0.6364;   0.133631;  0.0014; 223.131577;  0.3080;        nan;     nan; -312.374248; 66.7990;   0.000505;  0.0024;        nan;     nan;  -0.426849;  0.0508; 212.36840;  0.0639;  -4.66962;  0.2322; 125.86180;  0.1394;  23.73397;  0.2053;  60.77505;  0.0446;  56.94111;  0.0250;    46.145610;  0.0004;   -74.518039;  0.0002; 107.7720;    0.06;    46.280429;  0.0002;   -74.787845;  0.0001;  96.3834;    0.04;     0.53;  +0.08; 101.2327; 0.574; 2.82e-05; 37.44;        33.13;   True;   True;    2; CA000S,CA000U
20220305050405_JNk23; 2459643.711177567486; 2022-03-05 05:04:05.741831;    -1;  ...; 344.296255; 161.503732; 266.65800;  0.2662; +51.09914;  1.2686; 262.15337;  0.8152; +74.44580;  1.2597;  31.76758;  2.1059;  70.07420;  0.3407; +54.70993;  1.9222;  37.49335;  1.8328;    2.315075;  2.4964;   0.572659;  0.1527;  54.783322;  1.9111; 173.305105;   2.5637; 344.296249;   0.0001; 157.601354;  2.5637;   5.465422;  1.8860;   0.989326;  0.0014;   6.693647;  2.5637;   1.493575;  1.9908;    3.640824;  4.9922;   0.279806;  0.1460;   3.522478;  9.3767;   2.878606;  0.8047; 264.11065;  0.2874; +51.93644;  1.0985;  42.77453;  1.0295;  27.62972;  0.6066;  33.85253;  1.9865;  32.81565;  1.0531;    45.189057;  0.0064;   -77.454722;  0.0051;  95.0420;    0.58;    45.070593;  0.0042;   -77.609397;  0.0030;  85.5610;    0.36;     0.64;  +0.03;  88.4905; 0.691; 8.52e-05; 22.62;        65.26;   True;   True;    2; CA000N,CA001C
20220305050812_X907G; 2459643.714034762699; 2022-03-05 05:08:12.603497;    -1;  ...; 344.299119; 237.889571; 236.60072;  0.1051; +49.36685;  0.0489; 208.78627;  0.1612; +65.85675;  0.0524;  38.76278;  0.1932; 104.18876;  0.1391; +58.31353;  0.1883;  41.56762;  0.1375;   14.514818;  8.1430;   0.936514;  0.0119;  61.844864;  0.2050; 211.405902;   0.2575; 344.300673;   0.0000; 195.706575;  0.2575; -27.350832;  0.1697;   0.921490;  0.0007; 328.591841;  0.2575; 359.620552;  0.0866;   28.108147; 16.2855;   0.017823;  0.0040;  55.299098; 64.3590;   0.911159;  0.0691; 237.37230;  0.1008; +49.41670;  0.0479; 183.25742;  0.6558;  84.06732;  0.0472;  40.31881;  0.1859;  38.38670;  0.0258;    55.340990;  0.0001;    -2.096320;  0.0001; 104.0403;    0.01;    55.349705;  0.0001;    -2.095473;  0.0001;  94.5504;    0.01;     0.24;  +0.93;  98.7429; 0.558; 1.88e-05; 62.09;        10.02;   True;   True;    2; UK000P,UK0036
20220305050827_82rmJ; 2459643.714210193604; 2022-03-05 05:08:27.760727;    -1;  ...; 344.299295; 237.298021; 220.10176;  0.0351;  -6.21377;  0.1064; 219.66776;  0.0523;  +8.93984;  0.0993;  61.67665;  0.1582; 194.73723;  0.0429; +13.58467;  0.1317;  40.80224;  0.1729;    7.144901;  0.6083;   0.960784;  0.0039; 154.501932;  0.2043; 297.656948;   0.5822; 344.295791;   0.0000; 281.952739;  0.5821; -22.413926;  0.3021;   0.280193;  0.0029; 242.338506;  0.5822; 358.088004;  0.3555;   14.009610;  1.2139;   0.051607;  0.0094;  19.098312;  2.2864;   0.141861;  0.0848; 220.75618;  0.0355;  -5.80060;  0.1028; 199.07999;  0.0507;  29.94233;  0.0992;  62.58460;  0.1557;  62.48055;  0.1815;    52.588961;  0.0001;    -2.751089;  0.0002; 110.1751;    0.04;    52.736445;  0.0002;    -2.666998;  0.0002; 100.0368;    0.03;     0.32;  +0.93; 104.9399; 0.516; 6.96e-06; 46.54;        33.76;   True;   True;    3; UK002H,UK003T,UK003U
20220305050833_dEkgT; 2459643.714272092562; 2022-03-05 05:08:33.108797;    -1;  ...; 344.299357; 222.735110; 265.44856;  1.8138;  -3.87838;  0.2761; 265.18256;  1.9315; +19.48324;  0.2009;  66.50865;  4.9129; 275.55916;  4.2992; +33.24861;  0.8415;  40.45799;  4.5621;    5.831917;  3.1711;   0.847001;  0.4590; 144.874738;  1.4536; 141.371023;  11.3481; 344.298819;   0.0001; 125.669842; 11.3480;  21.050240;  6.1343;   0.892278;  0.0410;  38.626711; 11.3481;   1.828066;     nan;   10.771556;  6.3681;   0.069982;  0.4822;  14.083729;     nan;  -0.028141;  2.6437; 265.71004;  1.7799;  -3.62513;  0.2409; 120.49234;  1.2824;  37.86070;  1.4935;  67.70936;  4.8562;  66.80600;  3.0549;    28.193939;  0.0074;   -17.353642;  0.0070; 114.0158;    1.50;    28.289233;  0.0031;   -17.536770;  0.0024;  97.6078;    0.66;     0.44;  -1.05; 103.4814; 0.642; 4.74e-05; 11.66;        82.36;   True;   True;    2; ES0002,ES0003
20220305050838_vUwlv; 2459643.714330627583; 2022-03-05 05:08:38.166223;    -1;  ...; 344.299416; 233.530114; 143.92859;  0.1159;  -0.29317;  0.0461; 146.34319;  0.1020; -13.82073;  0.0757;  16.74947;  0.0941;  97.52399;  0.1354;  -5.98904;  0.0134;  38.35481;  0.0444;    2.790670;  0.0313;   0.710927;  0.0036;   6.513589;  0.0143;  56.586023;   0.1639; 164.282948;   0.0000; 220.868971;  0.1639;   5.433417;  0.0169;   0.806707;  0.0015; 303.431083;  0.1639; 352.234526;  0.1238;    4.774632;  0.0641;   0.211418;  0.0034;   4.661903;  0.0794;   2.888201;  0.0199; 149.60995;  0.0721;  +6.83447;  0.0417; 269.17762;  0.0777;   9.10099;  0.0312;  19.82440;  0.0787;  19.86973;  0.0107;    53.653058;  0.0006;    -6.538971;  0.0013;  89.8844;    0.04;    53.656934;  0.0004;    -5.378259;  0.0004;  77.8660;    0.02;     4.02;  -0.99;  85.6564; 0.352; 6.02e-03; 44.72;        72.03;   True;   True;    2; UK003Y,UK0042
20220305050842_6pM9o; 2459643.714375691954; 2022-03-05 05:08:42.059785;    -1;  ...; 344.299460; 234.682059; 143.76339;  0.0700;  -0.92714;  0.0168; 146.39898;  0.0704; -14.47363;  0.0231;  16.06915;  0.0258;  96.73175;  0.0492;  -6.08617;  0.0069;  37.88677;  0.0028;    2.509016;  0.0015;   0.676021;  0.0005;   6.580968;  0.0085;  56.458707;   0.1038; 164.283150;   0.0000; 220.741858;  0.1038;   5.481462;  0.0121;   0.812869;  0.0007; 303.558249;  0.1038; 350.761957;  0.0047;    4.205162;  0.0036;   0.247999;  0.0002;   3.974255;  0.0036;   3.090777;  0.0015; 149.87147;  0.0544;  +6.79510;  0.0319; 269.87095;  0.0615;   8.54169;  0.0153;  19.26701;  0.0212;  18.36383;  0.0061;    53.657917;  0.0005;    -5.426878;  0.0008;  78.3599;    0.02;    53.653174;  0.0003;    -4.209852;  0.0002;  66.5756;    0.01;     4.44;  -1.15;  67.4542; 0.925; 9.10e-03; 44.59;        64.20;   True;   True;    2; UK003Y,UK0042
20220305050948_r78x4; 2459643.715139739215; 2022-03-05 05:09:48.073468;    -1;  ...; 344.300227; 235.680489; 226.67752;  0.3453; +13.55703;  0.2798; 219.79650;  0.3353; +29.76049;  0.3251;  56.92527;  0.0468; 185.48792;  0.4217; +43.70662;  0.4934;  40.89294;  0.1313;    7.598455;  0.8476;   0.931050;  0.0060; 110.712828;  0.3693; 268.760902;   1.1436; 344.300049;   0.0000; 253.060951;  1.1436; -69.251768;  0.3653;   0.523913;  0.0093; 271.237006;  1.1436; 358.123235;  0.2555;   14.672997;  1.6921;   0.047056;  0.0063;  20.945397;  3.7070;   0.373028;  0.0593; 227.28215;  0.3429; +13.86516;  0.2765; 192.76222;  0.4844;  50.06655;  0.2979;  57.95504;  0.0459;  55.92189;  0.0545;    53.248632;  0.0002;    -4.700755;  0.0006; 112.8020;    0.03;    53.326897;  0.0003;    -4.671210;  0.0009; 101.9717;    0.04;     0.30;  +0.75; 112.8020; 0.000; 1.11e-05; 71.85;        74.85;   True;   True;    2; IE0004,UK0042
20220305051003_F2zKU; 2459643.715320006479; 2022-03-05 05:10:03.648560;   571;  TSB; 344.300407; 231.901293; 217.23620;  0.1474; +24.26901;  0.1025; 205.27100;  0.1899; +36.62104;  0.0727;  49.51593;  0.2060; 156.63087;  0.3956; +44.70395;  0.1035;  41.98850;  0.1227;   34.191979; 24.7805;   0.985494;  0.0057;  82.319389;  0.4044; 270.405913;   0.2981; 344.301266;   0.0000; 254.707180;  0.2981; -82.308734;  0.4212;   0.496004;  0.0016; 269.592162;  0.2981; 359.809640;  0.1134;   67.887954; 49.5604;   0.004930;  0.0029; 199.934154; 3.0e+02;   0.268486;  0.0644; 217.96893;  0.1449; +24.54786;  0.1038; 206.89346;  0.3050;  61.04079;  0.0777;  50.67852;  0.2010;  50.32267;  0.0449;    51.468629;  0.0006;    -8.548404;  0.0004; 109.2406;    0.04;    51.592619;  0.0004;    -8.447410;  0.0004;  80.9412;    0.03;     0.64;  -2.85;  94.7086; 0.514; 6.77e-04; 53.17;        36.10;   True;   True;    2; IE0005,UK003E
20220305051016_PkjMp; 2459643.715466172434; 2022-03-05 05:10:16.277298;   571;  TSB; 344.300554; 237.168956; 214.25453;  0.3117; +21.19018;  0.5473; 203.66525;  0.5739; +32.70994;  0.3904;  49.82664;  0.0473; 158.14549;  0.7042; +39.92928;  0.1544;  41.94954;  0.3488;   30.358824; 2.0e+02;   0.986454;  0.0140;  82.699303;  0.7712; 280.293390;   1.4231; 344.301288;   0.0000; 264.594679;  1.4231; -77.403223;  0.5245;   0.411243;  0.0082; 259.704602;  1.4231; 359.774813;     nan;   60.306405; 4.1e+02;   0.005892;  0.0047; 167.273852;     nan;   0.272119;  0.1610; 214.99233;  0.3098; +21.57337;  0.5412; 214.99259;  0.7564;  52.25855;  0.4004;  50.95212;  0.0462;  50.46894;  0.0991;    55.518476;  0.0012;    -3.311870;  0.0011; 108.6310;    0.09;    55.655620;  0.0021;    -3.141785;  0.0002;  84.2520;    0.05;     0.69;  -2.08;  90.6164; 0.739; 3.62e-04;  9.69;        39.33;   True;   True;    4; UK001H,UK002P,UK0057,UK005K
20220305051034_TWlGk; 2459643.715673019644; 2022-03-05 05:10:34.148897;    -1;  ...; 344.300761; 236.051165; 169.30652;  0.0416;  +2.62571;  0.8859; 169.14158;  0.3548;  -1.81634;  0.8129;  25.44805;  0.1484; 116.07156;  0.0460;  -1.23652;  0.5521;  37.40906;  0.2152;    2.277339;  0.1123;   0.787951;  0.0078;   1.659459;  0.5383;  99.520767;  96.4727; 164.234010;  96.8290; 263.754776;  0.7452;   1.636595;  0.7321;   0.482908;  0.0030; 260.546586;  0.7452; 347.256955;  0.8326;    4.071771;  0.2216;   0.286789;  0.0173;   3.436705;  0.2654;   3.099528;  0.0912; 171.88856;  0.0586;  +5.43115;  0.8256; 252.09472;  0.5430;  19.67810;  0.6437;  27.51035;  0.1362;  27.07598;  0.1151;    52.992063;  0.0013;    -4.526055;  0.0006;  98.5883;    0.20;    53.064063;  0.0012;    -4.153092;  0.0001;  89.1098;    0.16;     1.05;  +1.66;  93.8273; 0.502; 6.40e-05;  7.12;        62.97;   True;   True;    2; UK0042,UK004M
20220305051107_Xz2Go; 2459643.716055515222; 2022-03-05 05:11:07.196515;    -1;  ...; 344.301144; 130.855943; 153.22858;  0.0881;  -5.25359;  0.2279; 157.12412;  0.1469; -15.21352;  0.1987;  19.75338;  0.0858; 103.98596;  0.0885;  -7.90877;  0.1104;  37.67764;  0.0757;    2.401909;  0.0351;   0.708774;  0.0045;   9.085089;  0.1293;  73.173880;   0.2141; 164.298287;   0.0000; 237.472167;  0.2141;   8.693053;  0.1291;   0.699499;  0.0009; 286.827434;  0.2141; 348.677907;  0.3094;    4.104320;  0.0702;   0.264770;  0.0062;   3.722507;  0.0806;   3.113183;  0.0320; 153.06909;  0.0773;  -2.80349;  0.2104; 144.84107;  0.1447;  49.02484;  0.2045;  22.80691;  0.0746;  21.31983;  0.0418;    32.349312;  0.0002;  -109.859187;  0.0001;  96.4037;    0.05;    32.435455;  0.0001;  -109.930932;  0.0001;  82.7794;    0.02;     0.84;  +0.09;  86.1464; 0.753; 2.92e-04; 53.26;        51.07;   True;   True;    3; US0023,USL00X,USL012
